steps,w1,w2,w3,w4,w5,w6,w7,second,last
3436,812878.5133919993,949753.0257685483,827303.8724223862,753427.8273041741,412514.8063868403,972164.6033979207,702192.8756427757,-20418.169540618237,2674258.9230760853
3437,812878.5133919993,949753.0257685483,827303.8724223862,753427.8273041741,412514.8063868403,972164.6033979207,702192.8756427757,-20418.169540618237,2674258.9230760853
3438,812878.5133919993,949753.0257685483,827303.8724223862,753427.8273041741,412514.8063868403,972164.6033979207,702192.8756427757,-20418.169540618237,2674258.9230760853
3439,812878.5133919993,949753.0257685483,827303.8724223862,753427.8273041741,412514.8063868403,972164.6033979207,702192.8756427757,-20418.169540618237,2674258.9230760853
3440,812878.5133919993,949753.0257685483,827303.8724223862,753427.8273041741,412514.8063868403,972164.6033979207,702192.8756427757,-20418.169540618237,2674258.9230760853
3441,812878.5133919993,949753.0257685483,827303.8724223862,753427.8273041741,412514.8063868403,972164.6033979207,702192.8756427757,-20418.169540618237,2674258.9230760853
3442,812878.5133919993,949753.0257685483,827303.8724223862,753427.8273041741,412514.8063868403,972164.6033979207,702192.8756427757,-20418.169540618237,2674258.9230760853
3443,812878.5133919993,949753.0257685483,827303.8724223862,753427.8273041741,412514.8063868403,972164.6033979207,702192.8756427757,-20418.169540618237,2674258.9230760853
3444,812878.5133919993,949753.0257685483,827303.8724223862,753427.8273041741,412514.8063868403,972164.6033979207,702192.8756427757,-20418.169540618237,2674258.9230760853
3445,812878.5133919993,949753.0257685483,827303.8724223862,753427.8273041741,412514.8063868403,972164.6033979207,702192.8756427757,-20418.169540618237,2674258.9230760853
3446,812878.5133919993,949753.0257685483,827303.8724223862,753427.8273041741,412514.8063868403,972164.6033979207,702192.8756427757,-20418.169540618237,2674258.9230760853
3447,812878.5133919993,949753.0257685483,827303.8724223862,753427.8273041741,412514.8063868403,972164.6033979207,702192.8756427757,-20418.169540618237,2674258.9230760853
3448,812878.5133919993,949753.0257685483,827303.8724223862,753427.8273041741,412514.8063868403,972164.6033979207,702192.8756427757,-20418.169540618237,2674258.9230760853
3449,812878.5133919993,949753.0257685483,827303.8724223862,753427.8273041741,412514.8063868403,972164.6033979207,702192.8756427757,-20418.169540618237,2674258.9230760853
3450,812878.5133919993,949753.0257685483,827303.8724223862,753427.8273041741,412514.8063868403,972164.6033979207,702192.8756427757,-20418.169540618237,2674258.9230760853
3451,812878.5133919993,949753.0257685483,827303.8724223862,753427.8273041741,412514.8063868403,972164.6033979207,702192.8756427757,-20418.169540618237,2674258.9230760853
3452,812878.5133919993,1061921.618605709,827303.8724223862,753427.8273041741,412514.8063868403,972164.6033979207,702192.8756427757,-20418.169540618237,2730343.2194946655
3453,812878.5133919993,1061921.618605709,827303.8724223862,753427.8273041741,412514.8063868403,972164.6033979207,702192.8756427757,-20418.169540618237,2730343.2194946655
3454,812878.5133919993,1061921.618605709,827303.8724223862,753427.8273041741,412514.8063868403,972164.6033979207,702192.8756427757,-20418.169540618237,2730343.2194946655
3455,812878.5133919993,1061921.618605709,827303.8724223862,753427.8273041741,412514.8063868403,972164.6033979207,702192.8756427757,-20418.169540618237,2730343.2194946655
3456,812878.5133919993,1061921.618605709,827303.8724223862,753427.8273041741,412514.8063868403,972164.6033979207,702192.8756427757,-20418.169540618237,2730343.2194946655
3457,812878.5133919993,1061921.618605709,827303.8724223862,753427.8273041741,412514.8063868403,972164.6033979207,702192.8756427757,-20418.169540618237,2730343.2194946655
3458,812878.5133919993,1061921.618605709,987450.2120087522,753427.8273041741,412514.8063868403,972164.6033979207,702192.8756427757,-20418.169540618237,2810416.3892878485
3459,812878.5133919993,1061921.618605709,987450.2120087522,753427.8273041741,412514.8063868403,972164.6033979207,702192.8756427757,-20418.169540618237,2810416.3892878485
3460,812878.5133919993,1061921.618605709,987450.2120087522,753427.8273041741,717949.120128152,972164.6033979207,702192.8756427757,-20418.169540618237,2963133.546158504
3461,812878.5133919993,1061921.618605709,987450.2120087522,753427.8273041741,717949.120128152,972164.6033979207,702192.8756427757,-25142.848678839382,2953684.187882062
3462,812878.5133919993,1061921.618605709,987450.2120087522,753427.8273041741,717949.120128152,972164.6033979207,702192.8756427757,-25142.848678839382,2953684.187882062
3463,812878.5133919993,1061921.618605709,987450.2120087522,753427.8273041741,717949.120128152,972164.6033979207,702192.8756427757,-25142.848678839382,2953684.187882062
3464,812878.5133919993,1061921.618605709,987450.2120087522,753427.8273041741,717949.120128152,972164.6033979207,702192.8756427757,-25142.848678839382,2953684.187882062
3465,812878.5133919993,1061921.618605709,987450.2120087522,753427.8273041741,717949.120128152,972164.6033979207,702192.8756427757,-25142.848678839382,2953684.187882062
3466,812878.5133919993,1061921.618605709,987450.2120087522,753427.8273041741,947360.4551163225,972164.6033979207,702192.8756427757,-25142.848678839382,3068389.855376147
3467,812878.5133919993,1061921.618605709,987450.2120087522,753427.8273041741,947360.4551163225,972164.6033979207,702192.8756427757,-25142.848678839382,3068389.855376147
3468,812878.5133919993,1061921.618605709,987450.2120087522,753427.8273041741,947360.4551163225,972164.6033979207,702192.8756427757,-25142.848678839382,3068389.855376147
3469,812878.5133919993,1061921.618605709,987450.2120087522,753427.8273041741,947360.4551163225,972164.6033979207,954632.0575293391,-25142.848678839382,3194609.4463194287
3470,812878.5133919993,1061921.618605709,987450.2120087522,753427.8273041741,947360.4551163225,972164.6033979207,954632.0575293391,-25142.848678839382,3194609.4463194287
3471,812878.5133919993,1061921.618605709,987450.2120087522,753427.8273041741,947360.4551163225,972164.6033979207,954632.0575293391,-25142.848678839382,3194609.4463194287
3472,812878.5133919993,1061921.618605709,987450.2120087522,753427.8273041741,947360.4551163225,972164.6033979207,954632.0575293391,-25142.848678839382,3194609.4463194287
3473,812878.5133919993,1061921.618605709,987450.2120087522,753427.8273041741,947360.4551163225,972164.6033979207,954632.0575293391,-25142.848678839382,3194609.4463194287
3474,812878.5133919993,1061921.618605709,987450.2120087522,753427.8273041741,947360.4551163225,972164.6033979207,954632.0575293391,-25142.848678839382,3194609.4463194287
3475,812878.5133919993,1061921.618605709,987450.2120087522,753427.8273041741,947360.4551163225,972164.6033979207,954632.0575293391,-25142.848678839382,3194609.4463194287
3476,812878.5133919993,1061921.618605709,987450.2120087522,753427.8273041741,947360.4551163225,972164.6033979207,954632.0575293391,-25142.848678839382,3194609.4463194287
3477,812878.5133919993,1061921.618605709,987450.2120087522,753427.8273041741,947360.4551163225,972164.6033979207,954632.0575293391,-25142.848678839382,3194609.4463194287
3478,812878.5133919993,1061921.618605709,987450.2120087522,753427.8273041741,947360.4551163225,972164.6033979207,954632.0575293391,-25142.848678839382,3194609.4463194287
3479,812878.5133919993,1061921.618605709,987450.2120087522,753427.8273041741,947360.4551163225,972164.6033979207,954632.0575293391,-25142.848678839382,3194609.4463194287
3480,812878.5133919993,1061921.618605709,987450.2120087522,753427.8273041741,947360.4551163225,972164.6033979207,954632.0575293391,-25142.848678839382,3194609.4463194287
3481,812878.5133919993,1061921.618605709,987450.2120087522,753427.8273041741,947360.4551163225,972164.6033979207,954632.0575293391,-25142.848678839382,3194609.4463194287
3482,812878.5133919993,1219038.8346040405,987450.2120087522,753427.8273041741,947360.4551163225,972164.6033979207,954632.0575293391,-25142.848678839382,3273168.0543185943
3483,812878.5133919993,1219038.8346040405,987450.2120087522,753427.8273041741,947360.4551163225,972164.6033979207,954632.0575293391,-25142.848678839382,3273168.0543185943
3484,812878.5133919993,1219038.8346040405,987450.2120087522,753427.8273041741,947360.4551163225,972164.6033979207,954632.0575293391,-25142.848678839382,3273168.0543185943
3485,812878.5133919993,1219038.8346040405,987450.2120087522,753427.8273041741,947360.4551163225,972164.6033979207,954632.0575293391,-25142.848678839382,3273168.0543185943
3486,812878.5133919993,1219038.8346040405,987450.2120087522,753427.8273041741,947360.4551163225,972164.6033979207,954632.0575293391,-25142.848678839382,3273168.0543185943
3487,812878.5133919993,1219038.8346040405,987450.2120087522,1021581.0462532658,947360.4551163225,972164.6033979207,954632.0575293391,-25142.848678839382,3407244.66379314
3488,812878.5133919993,1219038.8346040405,987450.2120087522,1021581.0462532658,947360.4551163225,972164.6033979207,954632.0575293391,-30574.32586196537,3396381.7094268883
3489,812878.5133919993,1219038.8346040405,987450.2120087522,1021581.0462532658,947360.4551163225,972164.6033979207,954632.0575293391,-35984.0771363588,3385562.2068781015
3490,812878.5133919993,1219038.8346040405,987450.2120087522,1021581.0462532658,947360.4551163225,972164.6033979207,954632.0575293391,-35984.0771363588,3385562.2068781015
3491,812878.5133919993,1219038.8346040405,987450.2120087522,1021581.0462532658,947360.4551163225,972164.6033979207,954632.0575293391,-35984.0771363588,3385562.2068781015
3492,812878.5133919993,1219038.8346040405,987450.2120087522,1021581.0462532658,947360.4551163225,972164.6033979207,954632.0575293391,-35984.0771363588,3385562.2068781015
3493,812878.5133919993,1219038.8346040405,987450.2120087522,1021581.0462532658,947360.4551163225,972164.6033979207,954632.0575293391,-35984.0771363588,3385562.2068781015
3494,812878.5133919993,1219038.8346040405,987450.2120087522,1021581.0462532658,947360.4551163225,972164.6033979207,954632.0575293391,-35984.0771363588,3385562.2068781015
3495,812878.5133919993,1219038.8346040405,987450.2120087522,1021581.0462532658,947360.4551163225,972164.6033979207,954632.0575293391,-35984.0771363588,3385562.2068781015
3496,812878.5133919993,1219038.8346040405,987450.2120087522,1021581.0462532658,947360.4551163225,972164.6033979207,954632.0575293391,-35984.0771363588,3385562.2068781015
3497,812878.5133919993,1219038.8346040405,987450.2120087522,1021581.0462532658,947360.4551163225,972164.6033979207,954632.0575293391,-35984.0771363588,3385562.2068781015
3498,812878.5133919993,1219038.8346040405,987450.2120087522,1021581.0462532658,947360.4551163225,972164.6033979207,954632.0575293391,-35984.0771363588,3385562.2068781015
3499,812878.5133919993,1219038.8346040405,1196622.4203860385,1021581.0462532658,947360.4551163225,972164.6033979207,954632.0575293391,-35984.0771363588,3490148.311066745
3500,812878.5133919993,1219038.8346040405,1196622.4203860385,1021581.0462532658,947360.4551163225,972164.6033979207,954632.0575293391,-41539.5271723565,3479037.4109947495
3501,812878.5133919993,1219038.8346040405,1196622.4203860385,1021581.0462532658,947360.4551163225,972164.6033979207,954632.0575293391,-41539.5271723565,3479037.4109947495
3502,812878.5133919993,1219038.8346040405,1196622.4203860385,1021581.0462532658,947360.4551163225,972164.6033979207,954632.0575293391,-41539.5271723565,3479037.4109947495
3503,812878.5133919993,1219038.8346040405,1196622.4203860385,1021581.0462532658,947360.4551163225,972164.6033979207,954632.0575293391,-41539.5271723565,3479037.4109947495
3504,812878.5133919993,1219038.8346040405,1196622.4203860385,1021581.0462532658,947360.4551163225,972164.6033979207,954632.0575293391,-41539.5271723565,3479037.4109947495
3505,812878.5133919993,1219038.8346040405,1196622.4203860385,1021581.0462532658,947360.4551163225,972164.6033979207,954632.0575293391,-41539.5271723565,3479037.4109947495
3506,812878.5133919993,1219038.8346040405,1196622.4203860385,1021581.0462532658,947360.4551163225,972164.6033979207,954632.0575293391,-41539.5271723565,3479037.4109947495
3507,812878.5133919993,1219038.8346040405,1196622.4203860385,1021581.0462532658,947360.4551163225,972164.6033979207,954632.0575293391,-41539.5271723565,3479037.4109947495
3508,812878.5133919993,1219038.8346040405,1196622.4203860385,1021581.0462532658,947360.4551163225,972164.6033979207,954632.0575293391,-41539.5271723565,3479037.4109947495
3509,812878.5133919993,1219038.8346040405,1196622.4203860385,1021581.0462532658,947360.4551163225,972164.6033979207,954632.0575293391,-41539.5271723565,3479037.4109947495
3510,812878.5133919993,1219038.8346040405,1196622.4203860385,1021581.0462532658,947360.4551163225,972164.6033979207,954632.0575293391,-41539.5271723565,3479037.4109947495
3511,812878.5133919993,1219038.8346040405,1196622.4203860385,1021581.0462532658,947360.4551163225,972164.6033979207,954632.0575293391,-41539.5271723565,3479037.4109947495
3512,1091690.5940464349,1219038.8346040405,1196622.4203860385,1021581.0462532658,947360.4551163225,972164.6033979207,954632.0575293391,-41539.5271723565,3618443.4513219674
3513,1091690.5940464349,1219038.8346040405,1196622.4203860385,1021581.0462532658,947360.4551163225,972164.6033979207,954632.0575293391,-41539.5271723565,3618443.4513219674
3514,1091690.5940464349,1219038.8346040405,1196622.4203860385,1021581.0462532658,947360.4551163225,972164.6033979207,954632.0575293391,-41539.5271723565,3618443.4513219674
3515,1091690.5940464349,1219038.8346040405,1196622.4203860385,1021581.0462532658,947360.4551163225,972164.6033979207,954632.0575293391,-41539.5271723565,3618443.4513219674
3516,1091690.5940464349,1219038.8346040405,1196622.4203860385,1021581.0462532658,947360.4551163225,972164.6033979207,954632.0575293391,-41539.5271723565,3618443.4513219674
3517,1091690.5940464349,1219038.8346040405,1196622.4203860385,1021581.0462532658,947360.4551163225,972164.6033979207,954632.0575293391,-41539.5271723565,3618443.4513219674
